1,4.160000,0.032000,768,K__
0,4.333000,0.041000,758,___
1,4.192000,0.032000,768,K__
0,4.292000,0.041000,160,___
1,4.224000,0.032000,768,K__
0,4.250000,0.041000,179,___
1,4.256000,0.032000,768,K__
1,4.288000,0.032000,768,K__
0,4.458000,0.041000,671,___
1,4.320000,0.032000,768,K__
0,4.417000,0.041000,225,___
1,4.352000,0.032000,768,K__
0,4.375000,0.041000,104,___
1,4.384000,0.032000,768,K__
1,4.416000,0.032000,768,K__
0,4.583000,0.041000,761,___
1,4.448000,0.032000,768,K__
0,4.542000,0.041000,234,___
1,4.480000,0.032000,768,K__
0,4.500000,0.041000,153,___
1,4.512000,0.032000,768,K__
0,4.667000,0.041000,587,___
1,4.544000,0.032000,768,K__
1,4.576000,0.032000,768,K__
0,4.625000,0.041000,235,___
1,4.608000,0.032000,768,K__
0,4.750000,0.041000,763,___
1,4.640000,0.032000,768,K__
0,4.708000,0.041000,345,___
1,4.672000,0.032000,768,K__
1,4.704000,0.032000,768,K__
0,4.833000,0.041000,792,___
1,4.736000,0.032000,768,K__
0,4.792000,0.041000,298,___
1,4.768000,0.032000,768,K__
0,4.958000,0.041000,644,___
1,4.800000,0.032000,768,K__
1,4.832000,0.032000,768,K__
0,4.917000,0.041000,315,___
1,4.864000,0.032000,768,K__
0,4.875000,0.041000,255,___
1,4.896000,0.032000,768,K__
0,5.083000,0.041000,946,___
1,4.928000,0.032000,768,K__
0,5.042000,0.041000,201,___
1,4.960000,0.032000,768,K__
1,4.992000,0.032000,768,K__
0,5.000000,0.041000,184,___
1,5.024000,0.032000,768,K__
0,5.208000,0.041000,658,___
1,5.056000,0.032000,768,K__
0,5.167000,0.041000,148,___
1,5.088000,0.032000,768,K__
1,5.120000,0.032000,768,K__
0,5.125000,0.041000,168,___
1,5.152000,0.032000,768,K__
0,5.333000,0.041000,588,___
1,5.184000,0.032000,768,K__
0,5.292000,0.041000,159,___
1,5.216000,0.032000,768,K__
1,5.248000,0.032000,768,K__
0,5.250000,0.041000,120,___
1,5.280000,0.032000,768,K__
0,5.417000,0.041000,691,___
1,5.312000,0.032000,768,K__
0,5.375000,0.041000,110,___
1,5.344000,0.032000,768,K__
0,5.500000,0.041000,618,___
1,5.376000,0.032000,768,K__
1,5.408000,0.032000,768,K__
0,5.458000,0.041000,165,___
1,5.440000,0.032000,768,K__
0,5.583000,0.041000,683,___
1,5.472000,0.032000,768,K__
0,5.542000,0.041000,277,___
1,5.504000,0.032000,768,K__
1,5.536000,0.032000,768,K__
0,5.708000,0.041000,838,___
1,5.568000,0.032000,768,K__
0,5.667000,0.041000,307,___
1,5.600000,0.032000,768,K__
0,5.625000,0.041000,274,___
1,5.632000,0.032000,768,K__
1,5.664000,0.032000,768,K__
0,5.792000,0.041000,591,___
1,5.696000,0.032000,768,K__
0,5.750000,0.041000,282,___
1,5.728000,0.032000,768,K__
0,5.875000,0.041000,771,___
1,5.760000,0.032000,768,K__
0,5.833000,0.041000,249,___
1,5.792000,0.032000,768,K__
1,5.824000,0.032000,768,K__
0,6.000000,0.041000,4601,K__
1,5.856000,0.032000,768,K__
0,5.958000,0.041000,233,___
1,5.888000,0.032000,768,K__
0,5.917000,0.041000,254,___
